"Images","Title","Description","Brand","Condition","Primary Color","Secondary Color","Tags","Sku","Category","Price","Status","Listed Date","Sold Date","Shipped Date","Listing Platforms","Sold Platform","Internal Notes","Price Sold","Cost of Goods","Marketplace Fees","Shipping Expenses","Labels","Quantity Left","Quantity Sold"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/10d5a9d2-27d0-4ee1-9cc1-06836b62caf9.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Boho Wood Circle Hoop Earrings Brown Gold Brass Geometric Festival","Boho-inspired hoop earrings with natural wood circle accent in warm brown tones and gold brass-tone metal hoops.

Geometric teardrop hoop design with flat circular wood disc overlay, perfect for festival season or everyday bohemian style.

Condition: Good; no visible flaws. See photos for details.

OFFERS WELCOME! Ships next business day if ordered by 5pm CT/6pm ET.

15% off bundles of 2+ items.","Unbranded","Pre-Owned - Good","Brown","Gold","","","Earrings","15","Sold","2025-11-30","2026-02-03","","Poshmark","Poshmark","Cost: $2 | Mat: $0.95 | Ship: $0 | Target: $10.5 | Markup: { Etsy: 35% | eBay: 50% | Depop: 85% | Poshmark: 25% | Mercari: 15% }","10","2","2.95","0","cheapwholesalejewel, jewelry, cog:2.00, 60days+, 5profit","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/7ea76cbf-7711-401f-9d2b-d834d5bf917e.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Selene Sport M Vintage Button-Up Shirt Orange Dual Pockets Relaxed","Vintage vibe with bold orange color and dual chest pockets.

Relaxed fit in lightweight polyester.

Size: Medium

Condition: Good pre-owned; Flaws: very light fading throughout, small pin-size dot on bottom front. See photos for details.

Measurements: Chest 18"", Length 23"", Sleeve 22.5""

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Selene Sport","Pre-Owned - Good","Orange","","vintage, selene sport, button-up, orange, dual pockets, mens, relaxed, polyester","","Tops","32","Active","2026-03-10","","","eBay, Etsy, Mercari, Depop, Poshmark","","Brand and size confirmed from tag photo. Price based on sold comps in $18-24 range, formula applied: comp × 1.35. Flaws photo included. Tag confirms 'Selene Sport', size 'M'.","","2.43","","","A20, cog:2.43","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/0835513e-ae45-471c-963b-383024713557.png?width=1202&height=1202&fit=bounds&bg-color=fff&canvas=1202,1202","Ivory Satin Minimalist Vintage Blouse – Keyhole Formal M","Vintage ivory satin blouse with elegant minimalist style and subtle sheen

Features keyhole back with button, tailored darts, and 3/4 sleeves

Faint light stain on lower front – reflected in pricing

Great for bridal layering, formal events, or minimalist vintage styling

Only one available – don’t miss it!


Condition: Good vintage condition – light front stain
Size: M (fits like M)
Color: Ivory (solid)
Material: Satin (likely polyester/acetate blend)
Pattern: Solid
Fit: Tailored, structured
Care: Dry clean recommended
Estimated Year Made: 1980s–1990s","Unknown","Pre-Owned - Good","White","","vintage blouse, satin top, ivory formal, minimalist, keyhole blouse","","Tops","28","Sold","2025-06-13","2025-07-30","","Etsy","Etsy","price drop 7/14","15","1.24","1.68","4.8","A1, raghouse, clothing","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/9b27165b-f6ef-4c08-a8dc-2b1f7d74558e.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Cotton On Ribbed Scoop Neck Crop Tank Top Black XS Stretchy Minimalist","Minimalist ribbed crop tank in black with a scoop neckline and close-to-body fit. Soft cotton-modal rib with comfy stretch—great for layering and Y2K/basic looks. Condition: Excellent.","Cotton On","Pre-Owned - Excellent","Black","","ribbed tank, crop top, black top, minimalist, basic, y2k, layering, scoop neck, cotton modal, stretchy","","Tops","15.99","Sold","2025-09-14","2025-11-18","","Depop","Depop","sleeve:
length:
p2p:
og tp: 4","3.87","1.24","0.81","0","raghouse, clothing, A6","","1"
"","yes","","","","","","","","","","Draft","","","","","","","","","","","","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/69b04fe6-2251-40b3-b7a6-62da2d018930.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Judy Bond Polka Dot Button Front Blouse White Black Short Sleeve Sz 12 80s/90s","Classic polka-dot button-down blouse in white with black dots and a relaxed, slightly boxy fit. Notched camp collar, short sleeves, chest pocket. Silky satin-feel polyester. Late 80s–90s vibe; timeless preppy/secretary look. Pattern: polka dot. Condition: Excellent. ","Judy Bond","Pre-Owned - Excellent","White","","","","Tops","19.99","Sold","2025-10-02","2025-10-24","","Depop","Depop","sleeve:
length:
p2p:
og tp: 6","7.5","2.76","1.79","0","raghouse, clothing, A9, 80s Blouses","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/da08d4be-2e7b-4b5b-8521-c0cae3bdbfe3.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Columbia Womens Large Fleece Vest Coral Pink Full Zip Outdoor Gorpcore","Outdoor-ready Columbia fleece vest in coral pink with full zip front and embroidered logo.

Classic sleeveless layering piece in soft polyester fleece for fall and winter wear.

Size: Womens Large

Condition: Excellent pre-owned condition. See photos for details.

Measurements: See photos for full measurements.

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items","Columbia","Pre-Owned - Excellent","Pink","","","","Coats, Jackets & Vests","30","Sold","2026-01-24","2026-02-15","","eBay","eBay","","19.5","4.24","7.05","0","A7, cog:4.24, LLBeanColumbiaREI, raghouse","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/6602a0c4-cbee-46c3-81d0-abf553cdacdd.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Cypress Links M Preppy Cardigan Gray Button Front 90s USA Made","Preppy Cypress Links cardigan with classic button-front styling in charcoal heather gray.

Relaxed fit in soft acrylic knit, styled for layering year-round.

Size: L

Condition: Good. See photos for details.

Measurements: See photos for full measurements.

OFFERS WELCOME! Ships next business day if ordered by 5pm CT/6pm ET.

15% off bundles of 2+ items.","Cypress Links","Pre-Owned - Good","Gray","","","","Sweaters","45","Active","2025-12-21","","","eBay, Etsy, Mercari, Poshmark, Depop","","Cost: $3 | Mat: $0.23 | Ship: $0 | Target: $21 | Markup: { Etsy: 35% | eBay: 50% | Depop: 70% | Poshmark: 15% | Mercari: 5% }","","3","","","A16, fleamarket, clothing","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/c4e6c5fe-7ba9-49d4-8fc0-db764a802f52.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Peanuts Snoopy Woodstock “Be Happy” Long Sleeve T-Shirt White XL 2019 Graphic","Classic Peanuts graphic long-sleeve tee in white with front gang graphic and big back hit “BE HAPPY” featuring Snoopy on the doghouse and Woodstock. Soft 100% cotton jersey, crew neck, regular fit. Licensed 2019. Condition: Excellent","Peanuts","Pre-Owned - Excellent","White","","","","T-Shirts","27.99","Sold","2025-09-30","2025-10-03","","eBay","eBay","sleeve:
length:
p2p:
og tp: 10","20.99","2.76","3.23","5.86","raghouse, clothing, A8, Dirty White TV&Movie","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/092f7770-1ef5-41a6-bd58-803604e788a3.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Fleet Street S Vintage Button Shirt Brown Relaxed","Vintage Fleet Street button shirt with faux suede texture in Brown.

Relaxed fit in 97% Polyester/3% Spandex, styled for fall and winter layering.

Size: S

Condition: Good pre-owned; Flaws: no major flaws visible. See photos for details.

Measurements: Chest 21.5"", Length 28"", Sleeve 22""

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Fleet Street","Pre-Owned - Good","Brown","","vintage, fleet street, faux suede, button shirt, brown, y2k","","Tops","30","Active","2026-03-05","","","eBay, Etsy, Mercari, Poshmark","","Sourced for $5. Faux suede button shirt. Comps $22-28.","","2.43","","","A20, cog:2.43","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/03a23ead-9fa6-4d49-874e-275269173d8b.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Never Fully Dressed embroidered swallow mini dress black tunic petite","Swallow bird embroidery, palm + heart motifs. Woven mini/tunic silhouette, button‑front, crew neck, long sleeves, petite fit. NWT.","Never Fully Dressed","New With Tags/Box","Black","Cream","swallow embroidery, bird motif, festival, petite, mini dress, tunic, Anthropologie, never fully dressed, cotton","","Dresses","69.99","Sold","2025-09-01","2025-11-06","","Depop","Depop","sleeve:
length:
p2p:
og tp: 46","30","0","4.14","0","raghouse, clothing, A5","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/c8cfe023-9d70-4318-a814-22372fb7d221.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Columbia L Outdoor Fleece Vest Black Classic Full Zip Y2K 2000s","Outdoor Columbia fleece vest with full-zip closure and zippered pockets in solid black.

Classic fit in soft polyester fleece, styled for layering and outdoor activities.

Size: Large

Condition: Excellent; no visible flaws. See photos for details.

Measurements: See photos for full measurements

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Columbia","Pre-Owned - Excellent","Black","Gray","","","Coats, Jackets & Vests","33.99","Active","2026-01-18","","","eBay, Mercari, Depop, Poshmark","","","","4.24","","","A1, raghouse, LLBeanColumbiaREI","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/4404f8ba-0f2e-4e6b-bc54-2b356edf72ba.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Ted Baker Women's Bird Floral Print Top Size 2 NWT","Upgrade your style game with this stunning Ted Baker women’s top - made from soft cotton and featuring a vibrant bird and floral print that’s perfect for adding a pop of color to your outfit - the black backdrop makes the colors stand out, and the ornate frame detail in the center gives it a unique, eye-catching look

Condition: New with tags – there is a small hole on the shoulder as seen in the third photo, but it doesn’t affect the overall look and wearability

Size: 2 (fits like a US Small)

Color: Black with multicolored birds and florals

Material: 100% cotton – lightweight and breathable

Fit: Regular fit with a classic crew neckline

Care: Machine washable for easy upkeep

MSRP: $79 – get it for less

Whether you’re dressing it up for a night out or keeping it casual with jeans, this Ted Baker top adds that perfect touch of fun and sophistication","Ted Baker","New With Tags/Box","Black","Multicolor","edbaker, womensblouse, birdprinttop, floralgraphic, newwithtags","","Tops","42","Sold","2025-05-31","2025-06-03","","eBay","eBay","","42","6.99","6.7","4.57","clothing","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/e4925408-a51b-4387-b73c-ae14eaa9dafe.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Notations Vintage 90s Abstract Floral Blouse - Pink Black Loose Button Up Shirt","Vintage 90s Notations blouse with bold abstract floral pattern in pink, purple, and black tones.

Relaxed, collared silhouette in lightweight, silky polyester; features full button front and long sleeves—ideal for layering in spring, fall, or year-round retro looks.

Condition: Excellent vintage with no visible flaws; see photos for details.

Measurements: See photos for full measurements

Open to offers! Happy to bundle. Ships next business day","Notations","Pre-Owned - Excellent","Pink","Black","","","Tops","14","Active","2025-10-25","","","eBay, Etsy, Mercari, Depop, Poshmark","","og tp 9","","1.25","","","raghouse, clothing, Secretary Blouses, A10, 90days+, cog:1.25","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/4e7ba26c-ed17-4c98-b783-dba73666881c.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","90 Degree by Reflex ribbed lettuce-hem cropped tank top taupe XS fitted","Cropped ribbed tank in a taupe neutral with a scoop neck, wide straps, and wavy lettuce hem. Soft, stretchy nylon-spandex with a close, fitted silhouette—great for athleisure or layering. Minimalist/Y2K basic; solid rib texture. Condition: Excellent.","90 Degree by Reflex","Pre-Owned - Excellent","Beige","","","","Tops","14","Active","2025-09-14","","","eBay, Mercari, Depop, Poshmark","","sleeve:
length:
p2p:
og tp: 4","","1.24","","","raghouse, clothing, A6, cog:1.24, firstbox, 120days+, 5profit","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/17fcd764-74cf-411d-b9f9-518e64af1c47.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Vintage Levi’s Pink Stripe Shirt – Y2K Button-Up Style","Soft poly-cotton blend with vertical white pinstripes and front flap chest pocket.

Tagged L – regular fit. Made in Thailand.

Good vintage condition – gently used.

","Levi's","Pre-Owned - Good","Pink","White","vintageshirt, y2kstyle, stripedshirt, levisstyle, casualbuttonup","","Casual Button-Down Shirts","28.99","Sold","2025-06-22","2025-12-12","","eBay","eBay","og tp: 16
","18.84","1.24","3.01","5.37","raghouse, clothing, A2","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/50f8df8a-f50d-45ce-8880-b6770bdbe320.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","FULL TILT Ruched Ribbed Cami Crop Top Brown Mauve Spaghetti Strap Y2K","Ruched-front ribbed cami crop top in a dusty mauve/brown tone with spaghetti straps and a slim, stretchy fit. Soft ribbed knit; minimalist/Y2K vibe; solid texture. Condition: Gently used.","Full Tilt","Pre-Owned - Excellent","Brown","Beige","","","Camisoles & Camisole Sets","12.99","Sold","2025-09-25","2025-12-07","","Poshmark","Poshmark","sleeve:
length:
p2p:
og tp: 2","5.5","1.24","1.1","0","raghouse, clothing, A7","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/5f7510ed-1cef-45cc-af93-ec34d9306b99.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Love Tree polka dot ruffle-sleeve crop top pink elastic hem button front S Y2K","Polka dot crop top in pink with scoop neckline, flutter sleeves, button front, and elastic hem. Lightweight polyester crepe. Y2K/2010s. Pattern: polka dot. Condition: Excellent.","Love Tree","Pre-Owned - Excellent","Pink","Black","polka dot, ruffle sleeve, crop top, pink blouse, coquette, y2k, summer top, elastic hem, button front","","Tops","14","Active","2025-09-02","","","eBay, Mercari, Depop, Poshmark","","sleeve:
length:
p2p:
og tp: 4","","1.24","","","raghouse, clothing, A2, cog:1.24, firstbox, 120days+, 5profit","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/a42e7a9f-3366-4e50-a383-f35eaea17033.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Forever 21 Chevron Knit Halter Mini Dress Brown White Striped Boho Y2K","Boho mini dress in brown and white chevron stripes with halter neckline. Soft knit fabric with comfortable stretch. Y2K-inspired zigzag pattern perfect for casual or festival wear. Condition: Gently used, no visible flaws or damage.","Forever 21","Pre-Owned - Good","Brown","White","chevron, knit, halter, mini dress, boho, y2k, striped, forever 21, festival","","Dresses","11","Active","2025-10-06","","","eBay, Mercari, Depop, Poshmark","","sleeve:
length:
p2p:
og tp: 10","","0","","","raghouse, clothing, A9, lucia, cog:0, 90days+","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/131cb38c-a7b6-4c5e-a8d2-cd47cf8cf221.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Old Navy linen-blend smocked peplum puff sleeve top S mustard square neck","Smocked peplum puff-sleeve top in mustard yellow with a square neckline and soft ruffle trim. Stretchy, comfortable linen-blend fabric (breathable, mid-weight) with a flared peplum hem for a flattering fit. Modern cottagecore vibe; solid textured smocking.
Condition: Gently used/Excellent.","Old Navy","Pre-Owned - Excellent","Yellow","","","","Tops","14","Active","2025-09-25","","","eBay, Mercari, Depop, Poshmark","","sleeve:
length:
p2p:
og tp: 6","","1.24","","","raghouse, clothing, A7, cog:1.24, firstbox, 120days+, 5profit","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/784c4312-ea6b-4ca9-a5e3-feaaa3ed7010.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Meow Wolf Graphic Tee White","Meow Wolf graphic tee with geometric rainbow wolf art on a white tee.​

Short sleeve crew neck, soft cotton feel, artsy/statement graphic.​

Size: No size tag.

Condition: Good; Flaws: faint staining/discoloration on front and sleeve.​ See photos for details.

Measurements: 19.5 in pit to pit, 27 in length.​

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Unbranded","Pre-Owned - Good","","","","","T-Shirts","24","Active","2026-02-04","","","eBay, Mercari, Depop, Poshmark","","","","2.93","","","cog:2.93, raghouse, dirtywhitesportstees, A17","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/af2d3548-ec2c-4b5b-9669-a0be05bf1100.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","LIC Curvy Collection Vintage Floral Blouse - Lavender Yellow Tie Neck 80s Romantic","Vintage 80s romantic LIC Curvy Collection blouse featuring a vibrant floral print in lavender, yellow, and green

Classic silhouette with tie-neck bow, full button front, and gently puffed long sleeves Lightweight, drapey woven fabric—perfect for layering in spring or fall

Condition: Excellent—no visible flaws See photos for details

Measurements: See photos for full measurements

Open to offers! Happy to bundle Ships next business day","LIC Curvy Collection","Pre-Owned - Excellent","Purple","Yellow","","","Tops","14","Sold","2025-10-25","2026-02-15","","Etsy","Etsy","sleeve:
length:
p2p:
og tp: 13","14","1.25","1.61","5.45","raghouse, clothing, A6, Secretary Blouses, cog:1.25, 90days+","","1"
